COUNTRY_CODE,COUNTRY,avg_tavg,std_tavg,avg_prcp,std_prcp,std_tavg_scaled,std_prcp_scaled,temp_index,prcp_index,climate_index
DA,Denmark,8.591869308468802,0.7233074096625236,2.157074467722353,0.6676403706056948,1.535144948708106,0.18521293440251643,0.7939698492462312,0.06030150753768844,0.4271356783919598
DR,Dominican Republic,27.10885246080505,0.16263287841649626,6.043875811432528,3.381630659295953,0.34517141461530304,0.938112440542668,0.1306532663316583,0.5125628140703518,0.32160804020100503
EC,Ecuador,20.756453602745868,1.3892185688175898,6.306710636845357,5.987823029332647,2.948472309397282,1.661107270879292,0.9748743718592965,0.7788944723618091,0.8768844221105527
EG,Egypt,23.28479887585586,0.3291218082181002,3.316881551897305,6.367560901864528,0.6985268983092968,1.766451957587784,0.37185929648241206,0.7989949748743719,0.585427135678392
ES,El Salvador,27.10022301214144,0.3567315711199357,8.775747967668813,9.415330106007657,0.7571257561221276,2.6119464820858447,0.4221105527638191,0.8944723618090452,0.6582914572864321
EK,Equatorial Guinea,26.566838503539124,0.19623047306244495,42.065233156260646,6.632767380590138,0.4164788241903483,1.840024006717717,0.19095477386934673,0.8090452261306532,0.5
ER,Eritrea,16.864232804232802,0.911408760713748,4.869999999999999,0.7242212223117401,1.9343705546592276,0.20090926739382894,0.8844221105527639,0.08040201005025126,0.4824120603015076
EN,Estonia,6.75204213717041,1.2004337144059607,1.9029182594998983,0.9706822398615078,2.5477960384631486,0.2692810589839782,0.9597989949748744,0.11557788944723618,0.5376884422110553
ET,Ethiopia,20.943582517861316,0.6937109608523431,5.904330984208971,4.0159582354985925,1.4723295561327063,1.1140839319825007,0.7437185929648241,0.592964824120603,0.6683417085427136
EU,Europa Island [France],25.455055460422592,0.45225153143374447,1.7162383807992512,6.3105725984700145,0.9598569636524905,1.750642591703059,0.5477386934673367,0.7939698492462312,0.670854271356784
FK,Falkland Islands (Islas Malvinas) [United Kingdom],5.835351498644414,0.3972932361761867,1.5942369989302438,1.5772379103529974,0.8432136827636457,0.4375482287902259,0.47738693467336685,0.21608040201005024,0.34673366834170855
FM,Federated States of Micronesia,27.729717817160573,0.09405579329504195,9.939794218981323,1.5062218976913473,0.199623664910312,0.4178473768439936,0.04522613065326633,0.20603015075376885,0.12562814070351758
FJ,Fiji,25.89319801688894,0.3819007562228336,8.269038184776688,3.380044117225673,0.8105447407165765,0.9376723112075844,0.4623115577889447,0.507537688442211,0.4849246231155779
FI,Finland,3.458361932907357,1.169055855872766,1.7117006174507512,0.33489854968486826,2.4811997885353536,0.09290562081799958,0.9547738693467337,0.010050251256281407,0.4824120603015076
FR,France,12.288944584008881,0.623703681979901,2.0556918051156208,0.5953411705400347,1.3237463685444961,0.16515610802012254,0.6934673366834171,0.04020100502512563,0.36683417085427134
FG,French Guiana [France],25.830872845949745,1.2186168458282156,9.079740080608191,4.065138815310447,2.5863878487801397,1.1277273242990962,0.964824120603015,0.6080402010050251,0.7864321608040201
FP,French Polynesia,25.12106250959926,0.2329262852364041,4.5991667406141215,1.5734128793408195,0.49436187909210644,0.4364871107854783,0.2562814070351759,0.21105527638190955,0.23366834170854273
FS,French Southern and Antarctic Lands [France],16.40482504020755,2.0773225899868772,4.034997741006506,1.017141112629907,4.408901717657634,0.28216941105690924,0.9899497487437185,0.135678391959799,0.5628140703517588
GB,Gabon,26.3898278242574,0.16615733250151427,10.661195828519991,7.706383770126501,0.3526517028209685,2.137860462814982,0.1407035175879397,0.8592964824120602,0.5
GA,"Gambia, The",26.263290731598204,0.21946298240118142,10.647873776831382,10.359098567211136,0.46578741536573204,2.8737612760855904,0.23618090452261306,0.9045226130653267,0.5703517587939698
GG,Georgia,12.25806877434912,0.6993796841631981,3.89862605672195,3.432227231506321,1.4843608333462817,0.9521486492897355,0.7537688442211056,0.5175879396984925,0.635678391959799
GM,Germany,10.03178948021156,0.8447360097608471,2.1279075994743004,0.4380966272364056,1.7928645566914003,0.12153423527802464,0.8542713567839196,0.020100502512562814,0.4371859296482412
GH,Ghana,27.702174379672872,0.18700716723394661,7.006200958261322,6.1515844344102355,0.39690331429806675,1.7065370137643465,0.18090452261306533,0.7889447236180904,0.4849246231155779
GI,Gibraltar [United Kingdom],18.441034790662542,0.29190093650574844,2.993275930585209,3.5195842413136758,0.6195294590014525,0.9763827262560087,0.34673366834170855,0.5376884422110553,0.44221105527638194
GR,Greece,17.923752492287143,0.6750209884668078,1.754635792152853,1.2010629197591751,1.4326620284455016,0.33319193620487375,0.7336683417085427,0.17587939698492464,0.45477386934673364
GL,Greenland [Denmark],-5.180401382951483,0.6634729304441572,2.598229251847469,2.281648627234268,1.4081524731664654,0.632961780220316,0.7236180904522613,0.32160804020100503,0.5226130653266332
GP,Guadeloupe [France],26.814797765864455,0.08655664190856219,3.7767451883282632,1.818388618156004,0.1837074939755733,0.5044468649300965,0.035175879396984924,0.25125628140703515,0.14321608040201003
GQ,Guam [United States],27.760724003372857,0.40225071356258857,7.314662249100208,3.8601359173947496,0.8537354142797383,1.0708566047385946,0.48743718592964824,0.5728643216080402,0.5301507537688442
GV,Guinea,27.27557574587716,0.44245085710777854,15.345139325154328,12.134226790766553,0.9390560490144673,3.3662070922772522,0.5326633165829145,0.9246231155778895,0.728643216080402
PU,Guinea-Bissau,28.10675470923293,0.2101995144219702,20.542897727272727,42.71495689027085,0.4461266654745614,11.849736560038645,0.23115577889447236,0.9949748743718593,0.6130653266331658
GY,Guyana,27.371981570505035,0.19626936946068432,6.962786377164988,3.662735673894415,0.41656137776090824,1.0160949696425932,0.19597989949748743,0.5527638190954773,0.37437185929648237
HO,Honduras,25.690232502707637,0.3394333791671592,4.250054971643396,3.663440987288165,0.7204121380347945,1.016290633609425,0.39195979899497485,0.5577889447236181,0.4748743718592965
